red_freq, green_freq, blue_freq, value
80,122,130,20000
46,43,43,20000
46,43,43,20000
54,64,96,20000
54,64,96,20000
105,105,100,20000
105,105,100,20000
91,91,79,20000
91,91,79,20000
77,60,42,20000
77,60,42,20000
42,44,53,20000
42,44,53,20000
46,76,89,20000
46,76,89,20000
93,84,71,20000
93,84,71,20000
61,62,58,20000
61,62,58,20000
61,70,79,20000
61,70,79,20000
94,98,80,20000
94,98,80,20000
70,84,85,20000
70,84,85,20000
61,73,89,20000
61,73,89,20000
94,106,111,20000
94,106,111,20000
113,115,112,20000
113,115,112,20000
64,53,60,20000
64,53,60,20000
90,103,112,20000
90,103,112,20000
56,58,74,20000
56,58,74,20000
90,110,124,20000
90,110,124,20000
102,80,101,20000
102,80,101,20000
88,105,104,20000
88,105,104,20000
113,119,118,20000
113,119,118,20000
123,125,113,20000
123,125,113,20000
88,88,82,20000
88,88,82,20000
91,92,98,20000
91,92,98,20000
109,105,96,20000
109,105,96,20000
91,96,91,20000
91,96,91,20000
99,116,119,20000
99,116,119,20000
92,93,89,20000
92,93,89,20000
98,105,108,20000
98,105,108,20000
116,120,121,20000
116,120,121,20000
86,91,96,20000
86,91,96,20000
102,118,115,20000
102,118,115,20000
61,52,55,20000
61,52,55,20000
77,93,102,20000
77,93,102,20000
106,119,135,20000
106,119,135,20000
78,89,94,20000
78,89,94,20000
78,98,111,20000
78,98,111,20000
96,100,98,20000
96,100,98,20000
100,90,98,20000
100,90,98,20000
106,94,79,20000
106,94,79,20000
91,97,97,20000
91,97,97,20000
107,111,107,20000
107,111,107,20000
101,92,99,20000
101,92,99,20000
103,107,119,20000
103,107,119,20000
83,95,112,20000
83,95,112,20000
122,120,120,20000
122,120,120,20000
93,96,89,20000
93,96,89,20000
91,96,94,20000
91,96,94,20000
80,84,98,20000
80,84,98,20000
111,118,114,20000
111,118,114,20000
94,89,94,20000
94,89,94,20000
98,94,102,20000
98,94,102,20000
107,105,100,20000
107,105,100,20000
98,134,169,20000
98,134,169,20000
106,114,149,20000
106,114,149,20000
66,103,97,20000
66,103,97,20000
77,130,119,20000
77,130,119,20000
71,74,95,20000
71,74,95,20000
90,91,87,20000
90,91,87,20000
78,91,105,20000
78,91,105,20000
98,88,96,20000
98,88,96,20000
88,97,104,20000
88,97,104,20000
96,81,63,20000
96,81,63,20000
55,53,57,20000
55,53,57,20000
72,98,60,20000
72,98,60,20000
53,63,88,20000
53,63,88,20000
98,72,54,20000
98,72,54,20000
61,84,91,20000
61,84,91,20000
94,74,56,20000
94,74,56,20000
61,66,70,20000
61,66,70,20000
77,69,58,20000
77,69,58,20000
59,68,64,20000
59,68,64,20000
59,49,49,20000
59,49,49,20000
50,53,54,20000
50,53,54,20000
62,59,52,20000
62,59,52,20000
46,58,99,20000
46,58,99,20000
112,92,49,20000
112,92,49,20000
51,54,57,20000
51,54,57,20000
99,117,108,20000
99,117,108,20000
61,51,51,20000
61,51,51,20000
65,119,122,20000
65,119,122,20000
68,51,54,20000
68,51,54,20000
92,130,124,20000
92,130,124,20000
73,50,53,20000
73,50,53,20000
104,111,83,20000
104,111,83,20000
47,49,76,20000
47,49,76,20000
92,123,129,20000
92,123,129,20000
138,146,143,20000
138,146,143,20000
81,92,97,20000
81,92,97,20000
85,105,107,20000
85,105,107,20000
81,85,65,20000
81,85,65,20000
58,58,60,20000
58,58,60,20000
59,68,102,20000
59,68,102,20000
74,83,89,20000
74,83,89,20000
98,101,102,20000
98,101,102,20000
98,100,101,20000
98,100,101,20000
69,71,85,20000
69,71,85,20000
74,79,95,20000
74,79,95,20000
71,78,83,20000
71,78,83,20000
66,71,88,20000
66,71,88,20000
96,95,99,20000
96,95,99,20000
95,92,94,20000
95,92,94,20000
93,93,94,20000
93,93,94,20000
86,92,102,20000
86,92,102,20000
99,105,104,20000
99,105,104,20000
83,87,86,20000
83,87,86,20000
90,94,97,20000
90,94,97,20000
93,87,60,20000
93,87,60,20000
73,99,105,20000
73,99,105,20000
88,96,112,20000
88,96,112,20000
82,55,52,20000
82,55,52,20000
60,59,70,20000
60,59,70,20000
98,99,72,20000
98,99,72,20000
49,50,56,20000
49,50,56,20000
67,91,109,20000
67,91,109,20000
110,76,50,20000
110,76,50,20000
52,57,97,20000
52,57,97,20000
110,114,102,20000
110,114,102,20000
63,54,70,20000
63,54,70,20000
81,85,91,20000
81,85,91,20000
116,119,118,20000
116,119,118,20000
84,69,69,20000
84,69,69,20000
102,113,121,20000
102,113,121,20000
68,72,69,20000
68,72,69,20000
113,118,119,20000
113,118,119,20000
62,53,68,20000
62,53,68,20000
105,118,120,20000
105,118,120,20000
54,53,70,20000
54,53,70,20000
91,116,112,20000
91,116,112,20000
66,55,63,20000
66,55,63,20000
92,106,107,20000
92,106,107,20000
68,50,50,20000
68,50,50,20000
57,97,110,20000
57,97,110,20000
79,48,46,20000
79,48,46,20000
49,77,103,20000
49,77,103,20000
102,70,49,20000
102,70,49,20000
56,63,73,20000
56,63,73,20000
73,74,74,20000
73,74,74,20000
66,63,62,20000
66,63,62,20000
66,99,97,20000
66,99,97,20000
96,108,108,20000
96,108,108,20000
113,114,121,20000
113,114,121,20000
115,121,115,20000
115,121,115,20000
115,110,110,20000
115,110,110,20000
111,110,113,20000
111,110,113,20000
115,112,111,20000
115,112,111,20000
106,109,116,20000
106,109,116,20000
111,101,65,20000
111,101,65,20000
71,122,126,20000
71,122,126,20000
61,62,117,20000
61,62,117,20000
70,53,70,20000
70,53,70,20000
109,117,89,20000
109,117,89,20000
54,62,90,20000
54,62,90,20000
109,117,107,20000
109,117,107,20000
56,64,89,20000
56,64,89,20000
86,81,57,20000
86,81,57,20000
62,91,103,20000
62,91,103,20000
84,52,66,20000
84,52,66,20000
96,94,48,20000
96,94,48,20000
55,95,112,20000
55,95,112,20000
83,46,53,20000
83,46,53,20000
114,109,51,20000
114,109,51,20000
52,81,88,20000
52,81,88,20000
50,52,77,20000
50,52,77,20000
102,71,47,20000
102,71,47,20000
65,102,92,20000
65,102,92,20000
53,47,60,20000
53,47,60,20000
110,119,101,20000
110,119,101,20000
52,53,84,20000
52,53,84,20000
50,48,58,20000
50,48,58,20000
55,60,56,20000
55,60,56,20000
58,94,102,20000
58,94,102,20000
90,87,77,20000
90,87,77,20000
75,82,64,20000
75,82,64,20000
63,96,61,20000
63,96,61,20000
65,57,58,20000
65,57,58,20000
53,58,51,20000
53,58,51,20000
63,83,85,20000
63,83,85,20000
78,83,86,20000
78,83,86,20000
81,62,51,20000
81,62,51,20000
64,89,66,20000
64,89,66,20000
51,68,102,20000
51,68,102,20000
82,57,90,20000
82,57,90,20000
112,117,99,20000
112,117,99,20000
50,49,67,20000
50,49,67,20000
114,99,61,20000
114,99,61,20000
53,61,79,20000
53,61,79,20000
109,106,80,20000
109,106,80,20000
53,68,115,20000
53,68,115,20000
97,70,54,20000
97,70,54,20000
58,101,112,20000
58,101,112,20000
62,49,59,20000
62,49,59,20000
114,81,52,20000
114,81,52,20000
48,47,67,20000
48,47,67,20000
87,96,99,20000
87,96,99,20000
102,102,105,20000
102,102,105,20000
53,48,61,20000
53,48,61,20000
92,51,48,20000
92,51,48,20000
73,110,86,20000
73,110,86,20000
50,46,46,20000
50,46,46,20000
47,65,96,20000
47,65,96,20000
88,43,45,20000
88,43,45,20000
47,75,111,20000
47,75,111,20000
86,50,44,20000
86,50,44,20000
46,63,119,20000
46,63,119,20000
109,70,45,20000
109,70,45,20000
46,57,83,20000
46,57,83,20000
85,53,44,20000
85,53,44,20000
46,59,65,20000
46,59,65,20000
86,64,47,20000
86,64,47,20000
45,49,87,20000
45,49,87,20000
97,95,66,20000
97,95,66,20000
48,52,57,20000
48,52,57,20000
65,71,61,20000
65,71,61,20000
54,61,70,20000
54,61,70,20000
92,94,64,20000
92,94,64,20000
49,56,102,20000
49,56,102,20000
101,50,46,20000
101,50,46,20000
46,57,100,20000
46,57,100,20000
107,78,45,20000
107,78,45,20000
46,75,122,20000
46,75,122,20000
71,47,46,20000
71,47,46,20000
53,100,116,20000
53,100,116,20000
98,50,46,20000
98,50,46,20000
52,87,104,20000
52,87,104,20000
58,46,48,20000
58,46,48,20000
98,114,106,20000
98,114,106,20000
48,45,45,20000
48,45,45,20000
53,54,61,20000
53,54,61,20000
93,117,122,20000
93,117,122,20000
68,48,48,20000
68,48,48,20000
77,108,117,20000
77,108,117,20000
73,46,45,20000
73,46,45,20000
59,119,124,20000
59,119,124,20000
66,46,44,20000
66,46,44,20000
45,60,107,20000
45,60,107,20000
99,91,79,20000
99,91,79,20000
87,78,63,20000
87,78,63,20000
62,58,57,20000
62,58,57,20000
69,60,54,20000
69,60,54,20000
75,101,104,20000
75,101,104,20000
81,91,87,20000
81,91,87,20000
94,98,102,20000
94,98,102,20000
103,111,88,20000
103,111,88,20000
90,91,71,20000
90,91,71,20000
63,64,68,20000
63,64,68,20000
87,96,85,20000
87,96,85,20000
82,82,94,20000
82,82,94,20000
94,95,98,20000
94,95,98,20000
100,112,109,20000
100,112,109,20000
94,102,103,20000
94,102,103,20000
101,104,108,20000
101,104,108,20000
98,100,105,20000
98,100,105,20000
110,109,106,20000
110,109,106,20000
89,82,125,20000
89,82,125,20000
54,57,71,20000
54,57,71,20000
112,106,51,20000
112,106,51,20000
49,72,100,20000
49,72,100,20000
94,53,52,20000
94,53,52,20000
65,91,79,20000
65,91,79,20000
50,56,72,20000
50,56,72,20000
98,94,52,20000
98,94,52,20000
54,76,107,20000
54,76,107,20000
81,53,60,20000
81,53,60,20000
84,94,83,20000
84,94,83,20000
53,65,97,20000
53,65,97,20000
54,52,70,20000
54,52,70,20000
75,69,50,20000
75,69,50,20000
53,83,116,20000
53,83,116,20000
112,114,95,20000
112,114,95,20000
54,68,109,20000
54,68,109,20000
119,79,54,20000
119,79,54,20000
75,118,133,20000
75,118,133,20000
56,53,69,20000
56,53,69,20000
112,132,130,20000
112,132,130,20000
49,53,89,20000
49,53,89,20000
127,129,85,20000
127,129,85,20000
54,78,104,20000
54,78,104,20000
52,54,91,20000
52,54,91,20000
50,57,89,20000
50,57,89,20000
109,96,82,20000
109,96,82,20000
88,54,44,20000
88,54,44,20000
46,52,58,20000
46,52,58,20000
92,103,106,20000
92,103,106,20000
93,96,76,20000
93,96,76,20000
58,55,65,20000
58,55,65,20000
90,97,121,20000
90,97,121,20000
72,99,99,20000
72,99,99,20000
106,117,80,20000
106,117,80,20000
68,76,86,20000
68,76,86,20000
117,108,110,20000
117,108,110,20000
115,107,82,20000
115,107,82,20000
83,83,96,20000
83,83,96,20000
115,116,124,20000
115,116,124,20000
137,145,144,20000
137,145,144,20000
88,126,239,20000
88,126,239,20000
64,63,56,50000
64,63,56,50000
72,71,75,50000
72,71,75,50000
82,93,91,50000
82,93,91,50000
116,107,74,50000
116,107,74,50000
89,100,100,50000
89,100,100,50000
134,126,62,50000
134,126,62,50000
55,97,90,50000
55,97,90,50000
109,105,114,50000
109,105,114,50000
131,91,60,50000
131,91,60,50000
58,70,89,50000
58,70,89,50000
109,116,123,50000
109,116,123,50000
81,49,42,50000
81,49,42,50000
71,79,73,50000
71,79,73,50000
95,101,113,50000
95,101,113,50000
131,132,109,50000
131,132,109,50000
93,77,53,50000
93,77,53,50000
45,59,59,50000
45,59,59,50000
75,93,89,50000
75,93,89,50000
104,103,71,50000
104,103,71,50000
58,54,46,50000
58,54,46,50000
56,64,85,50000
56,64,85,50000
115,110,81,50000
115,110,81,50000
57,55,45,50000
57,55,45,50000
65,104,106,50000
65,104,106,50000
101,53,49,50000
101,53,49,50000
79,88,70,50000
79,88,70,50000
54,62,62,50000
54,62,62,50000
89,72,44,50000
89,72,44,50000
55,92,116,50000
55,92,116,50000
129,105,98,50000
129,105,98,50000
104,101,100,50000
104,101,100,50000
118,121,113,50000
118,121,113,50000
122,128,116,50000
122,128,116,50000
110,90,75,50000
110,90,75,50000
90,106,109,50000
90,106,109,50000
117,114,101,50000
117,114,101,50000
99,109,106,50000
99,109,106,50000
105,103,93,50000
105,103,93,50000
99,95,84,50000
99,95,84,50000
93,96,97,50000
93,96,97,50000
96,98,92,50000
96,98,92,50000
90,88,81,50000
90,88,81,50000
89,97,92,50000
89,97,92,50000
94,84,82,50000
94,84,82,50000
88,90,82,50000
88,90,82,50000
64,71,87,50000
64,71,87,50000
104,90,86,50000
104,90,86,50000
98,94,87,50000
98,94,87,50000
103,106,96,50000
103,106,96,50000
108,107,94,50000
108,107,94,50000
103,102,92,50000
103,102,92,50000
110,113,107,50000
110,113,107,50000
114,104,93,50000
114,104,93,50000
106,110,91,50000
106,110,91,50000
100,104,95,50000
100,104,95,50000
109,104,95,50000
109,104,95,50000
110,104,91,50000
110,104,91,50000
109,112,103,50000
109,112,103,50000
113,112,98,50000
113,112,98,50000
105,99,84,50000
105,99,84,50000
83,75,61,50000
83,75,61,50000
68,67,66,50000
68,67,66,50000
64,65,80,50000
64,65,80,50000
104,117,118,50000
104,117,118,50000
84,82,50,50000
84,82,50,50000
57,72,97,50000
57,72,97,50000
89,74,76,50000
89,74,76,50000
115,149,189,50000
115,149,189,50000
152,161,146,50000
152,161,146,50000
148,151,144,50000
148,151,144,50000
126,113,98,50000
126,113,98,50000
99,87,73,50000
99,87,73,50000
70,85,71,50000
70,85,71,50000
123,193,173,50000
123,193,173,50000
129,139,113,50000
129,139,113,50000
115,140,154,50000
115,140,154,50000
140,139,142,50000
140,139,142,50000
151,145,135,50000
151,145,135,50000
145,152,144,50000
145,152,144,50000
68,49,64,50000
68,49,64,50000
91,98,95,50000
91,98,95,50000
96,88,81,50000
96,88,81,50000
94,88,69,50000
94,88,69,50000
95,97,94,50000
95,97,94,50000
96,97,83,50000
96,97,83,50000
48,47,41,50000
48,47,41,50000
57,59,64,50000
57,59,64,50000
96,108,85,50000
96,108,85,50000
50,49,54,50000
50,49,54,50000
95,117,126,50000
95,117,126,50000
95,87,91,50000
95,87,91,50000
126,129,134,50000
126,129,134,50000
113,65,41,50000
113,65,41,50000
48,76,99,50000
48,76,99,50000
119,99,94,50000
119,99,94,50000
59,44,36,50000
59,44,36,50000
49,54,49,50000
49,54,49,50000
48,49,46,50000
48,49,46,50000
51,43,37,50000
51,43,37,50000
42,43,41,50000
42,43,41,50000
48,65,94,50000
48,65,94,50000
97,86,62,50000
97,86,62,50000
98,108,110,50000
98,108,110,50000
121,99,68,50000
121,99,68,50000
89,112,146,50000
89,112,146,50000
62,59,65,50000
62,59,65,50000
98,121,130,50000
98,121,130,50000
70,78,84,50000
70,78,84,50000
99,119,117,50000
99,119,117,50000
96,113,140,50000
96,113,140,50000
90,95,110,50000
90,95,110,50000
79,80,92,50000
79,80,92,50000
120,134,132,50000
120,134,132,50000
95,106,108,50000
95,106,108,50000
134,143,124,50000
134,143,124,50000
65,65,67,50000
65,65,67,50000
115,129,117,50000
115,129,117,50000
122,121,104,50000
122,121,104,50000
87,66,52,50000
87,66,52,50000
68,91,85,50000
68,91,85,50000
97,91,84,50000
97,91,84,50000
92,73,73,50000
92,73,73,50000
75,89,103,50000
75,89,103,50000
107,122,128,50000
107,122,128,50000
153,163,162,50000
153,163,162,50000
134,125,117,50000
134,125,117,50000
138,134,134,50000
138,134,134,50000
61,59,68,50000
61,59,68,50000
102,110,109,50000
102,110,109,50000
107,69,38,50000
107,69,38,50000
44,57,99,50000
44,57,99,50000
137,157,144,50000
137,157,144,50000
48,42,38,50000
48,42,38,50000
64,106,135,50000
64,106,135,50000
116,114,111,50000
116,114,111,50000
122,148,154,50000
122,148,154,50000
62,51,41,50000
62,51,41,50000
71,113,139,50000
71,113,139,50000
51,41,40,50000
51,41,40,50000
52,62,83,50000
52,62,83,50000
140,133,65,50000
140,133,65,50000
41,46,44,50000
41,46,44,50000
52,94,122,50000
52,94,122,50000
136,91,35,50000
136,91,35,50000
46,48,47,50000
46,48,47,50000
101,127,141,50000
101,127,141,50000
44,40,39,50000
44,40,39,50000
55,94,107,50000
55,94,107,50000
53,38,39,50000
53,38,39,50000
53,55,85,50000
53,55,85,50000
127,123,67,50000
127,123,67,50000
49,54,33,50000
49,54,33,50000
60,111,128,50000
60,111,128,50000
62,37,32,50000
62,37,32,50000
44,88,115,50000
44,88,115,50000
75,58,42,50000
75,58,42,50000
39,55,87,50000
39,55,87,50000
141,158,131,50000
141,158,131,50000
90,72,63,50000
90,72,63,50000
41,61,99,50000
41,61,99,50000
148,140,131,50000
148,140,131,50000
135,129,95,50000
135,129,95,50000
105,135,147,50000
105,135,147,50000
121,80,155,50000
121,80,155,50000
75,81,85,50000
75,81,85,50000
89,108,107,50000
89,108,107,50000
121,109,93,50000
121,109,93,50000
91,76,74,50000
91,76,74,50000
101,109,89,50000
101,109,89,50000
78,88,77,50000
78,88,77,50000
89,75,71,50000
89,75,71,50000
85,56,45,50000
85,56,45,50000
57,47,56,50000
57,47,56,50000
107,120,100,50000
107,120,100,50000
63,87,106,50000
63,87,106,50000
114,79,66,50000
114,79,66,50000
115,119,79,50000
115,119,79,50000
51,62,86,50000
51,62,86,50000
75,51,72,50000
75,51,72,50000
100,56,48,50000
100,56,48,50000
97,101,48,50000
97,101,48,50000
64,107,82,50000
64,107,82,50000
71,126,126,50000
71,126,126,50000
78,69,91,50000
78,69,91,50000
119,115,59,50000
119,115,59,50000
75,127,113,50000
75,127,113,50000
57,53,86,50000
57,53,86,50000
146,106,49,50000
146,106,49,50000
89,134,136,50000
89,134,136,50000
59,66,112,50000
59,66,112,50000
75,81,114,50000
75,81,114,50000
138,135,49,50000
138,135,49,50000
55,83,135,50000
55,83,135,50000
127,58,48,50000
127,58,48,50000
89,143,132,50000
89,143,132,50000
71,52,41,50000
71,52,41,50000
54,94,110,50000
54,94,110,50000
115,125,115,50000
115,125,115,50000
115,61,50,50000
115,61,50,50000
58,49,72,50000
58,49,72,50000
101,111,141,50000
101,111,141,50000
135,86,44,50000
135,86,44,50000
53,58,63,50000
53,58,63,50000
99,118,88,50000
99,118,88,50000
64,59,70,50000
64,59,70,50000
99,117,124,50000
99,117,124,50000
115,67,62,50000
115,67,62,50000
70,73,81,50000
70,73,81,50000
115,134,118,50000
115,134,118,50000
57,48,52,50000
57,48,52,50000
78,110,109,50000
78,110,109,50000
49,53,98,50000
49,53,98,50000
126,108,102,50000
126,108,102,50000
114,117,125,50000
114,117,125,50000
103,89,95,50000
103,89,95,50000
123,136,108,50000
123,136,108,50000
65,50,47,50000
65,50,47,50000
58,77,72,50000
58,77,72,50000
103,115,86,50000
103,115,86,50000
58,47,41,50000
58,47,41,50000
93,117,117,50000
93,117,117,50000
114,148,148,50000
114,148,148,50000
107,106,100,50000
107,106,100,50000
132,145,147,50000
132,145,147,50000
140,117,110,50000
140,117,110,50000
133,129,145,50000
133,129,145,50000
165,169,131,50000
165,169,131,50000
91,88,82,50000
91,88,82,50000
114,129,140,50000
114,129,140,50000
75,69,49,50000
75,69,49,50000
70,103,112,50000
70,103,112,50000
141,126,76,50000
141,126,76,50000
44,49,42,50000
44,49,42,50000
63,100,114,50000
63,100,114,50000
134,99,59,50000
134,99,59,50000
69,59,71,50000
69,59,71,50000
118,141,134,50000
118,141,134,50000
64,44,42,50000
64,44,42,50000
66,90,115,50000
66,90,115,50000
135,113,86,50000
135,113,86,50000
96,75,77,50000
96,75,77,50000
112,132,135,50000
112,132,135,50000
62,63,75,50000
62,63,75,50000
112,118,123,50000
112,118,123,50000
133,105,77,50000
133,105,77,50000
61,55,89,50000
61,55,89,50000
145,175,160,50000
145,175,160,50000
63,63,61,50000
63,63,61,50000
68,68,66,50000
68,68,66,50000
57,68,69,50000
57,68,69,50000
78,92,87,50000
78,92,87,50000
70,59,68,50000
70,59,68,50000
86,88,93,50000
86,88,93,50000
105,100,81,50000
105,100,81,50000
72,55,56,50000
72,55,56,50000
77,96,94,50000
77,96,94,50000
125,133,102,50000
125,133,102,50000
60,58,76,50000
60,58,76,50000
96,126,126,50000
96,126,126,50000
77,74,99,50000
77,74,99,50000
119,110,103,50000
119,110,103,50000
103,98,97,50000
103,98,97,50000
114,103,85,50000
114,103,85,50000
84,87,70,50000
84,87,70,50000
77,87,83,50000
77,87,83,50000
89,102,85,50000
89,102,85,50000
91,95,93,50000
91,95,93,50000
99,104,103,50000
99,104,103,50000
126,118,84,50000
126,118,84,50000
74,73,64,50000
74,73,64,50000
101,118,106,50000
101,118,106,50000
118,117,104,50000
118,117,104,50000
50,88,109,50000
50,88,109,50000
121,122,119,50000
121,122,119,50000
79,72,54,50000
79,72,54,50000
50,52,64,50000
50,52,64,50000
80,82,82,50000
80,82,82,50000
96,89,72,50000
96,89,72,50000
56,53,44,50000
56,53,44,50000
59,85,89,50000
59,85,89,50000
83,92,82,50000
83,92,82,50000
80,92,81,50000
80,92,81,50000
89,96,88,50000
89,96,88,50000
84,53,48,50000
84,53,48,50000
60,62,87,50000
60,62,87,50000
109,109,90,50000
109,109,90,50000
60,47,44,50000
60,47,44,50000
74,104,99,50000
74,104,99,50000
78,105,111,50000
78,105,111,50000
87,91,87,50000
87,91,87,50000
102,113,111,50000
102,113,111,50000
115,87,56,50000
115,87,56,50000
57,69,80,50000
57,69,80,50000
111,108,99,50000
111,108,99,50000
97,75,78,50000
97,75,78,50000
69,64,53,50000
69,64,53,50000
56,59,62,50000
56,59,62,50000
67,67,60,50000
67,67,60,50000
58,48,56,50000
58,48,56,50000
65,89,97,50000
65,89,97,50000
107,91,69,50000
107,91,69,50000
53,48,41,50000
53,48,41,50000
64,89,94,50000
64,89,94,50000
98,99,84,50000
98,99,84,50000
75,62,59,50000
75,62,59,50000
60,76,83,50000
60,76,83,50000
102,112,108,50000
102,112,108,50000
75,88,92,50000
75,88,92,50000
104,114,115,50000
104,114,115,50000
122,110,83,50000
122,110,83,50000
101,101,88,50000
101,101,88,50000
76,76,60,50000
76,76,60,50000
76,85,93,50000
76,85,93,50000
99,97,86,50000
99,97,86,50000
89,88,83,50000
89,88,83,50000
82,95,76,50000
82,95,76,50000
61,75,83,50000
61,75,83,50000
98,104,103,50000
98,104,103,50000
64,74,86,50000
64,74,86,50000
98,108,94,50000
98,108,94,50000
99,80,39,50000
99,80,39,50000
89,134,151,50000
89,134,151,50000
193,194,109,50000
193,194,109,50000
110,129,122,50000
110,129,122,50000
83,109,102,50000
83,109,102,50000
96,88,52,50000
96,88,52,50000
55,57,70,50000
55,57,70,50000
77,78,79,50000
77,78,79,50000
96,76,48,50000
96,76,48,50000
40,39,36,50000
40,39,36,50000
57,72,76,50000
57,72,76,50000
105,115,101,50000
105,115,101,50000
105,139,156,50000
105,139,156,50000
71,59,61,50000
71,59,61,50000
63,49,41,50000
63,49,41,50000
79,92,66,50000
79,92,66,50000
56,57,64,50000
56,57,64,50000
83,90,77,50000
83,90,77,50000
80,63,50,50000
80,63,50,50000
40,56,72,50000
40,56,72,50000
75,68,51,50000
75,68,51,50000
90,160,180,50000
90,160,180,50000
82,87,81,50000
82,87,81,50000
97,110,107,50000
97,110,107,50000
105,98,71,50000
105,98,71,50000
59,58,94,50000
59,58,94,50000
98,110,99,50000
98,110,99,50000
103,118,113,50000
103,118,113,50000
100,109,116,50000
100,109,116,50000
61,106,107,50000
61,106,107,50000
124,140,116,50000
124,140,116,50000
52,50,78,50000
52,50,78,50000
104,127,133,50000
104,127,133,50000
42,52,38,50000
42,52,38,50000
50,87,105,50000
50,87,105,50000
59,92,102,50000
59,92,102,50000
44,41,42,50000
44,41,42,50000
57,69,111,50000
57,69,111,50000
61,98,92,50000
61,98,92,50000
104,115,98,50000
104,115,98,50000
73,63,88,50000
73,63,88,50000
94,98,91,50000
94,98,91,50000
85,71,44,50000
85,71,44,50000
51,42,38,50000
51,42,38,50000
50,76,83,50000
50,76,83,50000
89,88,74,50000
89,88,74,50000
86,85,85,50000
86,85,85,50000
80,59,67,50000
80,59,67,50000
117,125,117,50000
117,125,117,50000
94,101,87,50000
94,101,87,50000
96,96,93,50000
96,96,93,50000
96,102,101,50000
96,102,101,50000
94,96,93,50000
94,96,93,50000
94,96,81,50000
94,96,81,50000
82,87,89,50000
82,87,89,50000
91,102,98,50000
91,102,98,50000
94,75,68,50000
94,75,68,50000
86,112,92,50000
86,112,92,50000
139,104,115,50000
139,104,115,50000
100,92,79,50000
100,92,79,50000
85,99,111,50000
85,99,111,50000
111,105,107,50000
111,105,107,50000
99,96,87,50000
99,96,87,50000
95,98,92,50000
95,98,92,50000
97,85,71,50000
97,85,71,50000
79,98,101,50000
79,98,101,50000
104,104,96,50000
104,104,96,50000
115,129,133,50000
115,129,133,50000
120,108,105,50000
120,108,105,50000
124,131,110,50000
124,131,110,50000
100,100,98,50000
100,100,98,50000
107,116,112,50000
107,116,112,50000
99,90,94,50000
99,90,94,50000
111,123,118,50000
111,123,118,50000
96,82,86,50000
96,82,86,50000
113,128,118,50000
113,128,118,50000
97,82,71,50000
97,82,71,50000
89,102,94,50000
89,102,94,50000
101,105,98,50000
101,105,98,50000
92,92,80,50000
92,92,80,50000
88,92,91,50000
88,92,91,50000
96,94,94,50000
96,94,94,50000
100,122,127,50000
100,122,127,50000
101,92,89,50000
101,92,89,50000
79,72,56,50000
79,72,56,50000
69,87,84,50000
69,87,84,50000
78,103,84,50000
78,103,84,50000
66,62,72,50000
66,62,72,50000
109,116,114,50000
109,116,114,50000
76,90,79,50000
76,90,79,50000
83,120,114,50000
83,120,114,50000
73,69,67,50000
73,69,67,50000
94,117,121,50000
94,117,121,50000
105,81,51,50000
105,81,51,50000
55,65,70,50000
55,65,70,50000
94,118,113,50000
94,118,113,50000
102,107,89,50000
102,107,89,50000
82,90,95,50000
82,90,95,50000
121,142,112,50000
121,142,112,50000
59,51,55,50000
59,51,55,50000
63,60,65,50000
63,60,65,50000
95,113,109,50000
95,113,109,50000
90,67,81,50000
90,67,81,50000
63,43,41,50000
63,43,41,50000
41,41,41,50000
41,41,41,50000
48,46,49,50000
48,46,49,50000
88,113,126,50000
88,113,126,50000
117,83,46,50000
117,83,46,50000
41,44,43,50000
41,44,43,50000
55,72,105,50000
55,72,105,50000
108,74,36,50000
108,74,36,50000
37,37,37,50000
37,37,37,50000
42,48,78,50000
42,48,78,50000
120,118,96,50000
120,118,96,50000
52,40,37,50000
52,40,37,50000
46,56,76,50000
46,56,76,50000
109,134,102,50000
109,134,102,50000
51,42,34,50000
51,42,34,50000
40,47,49,50000
40,47,49,50000
81,114,122,50000
81,114,122,50000
96,52,38,50000
96,52,38,50000
41,47,40,50000
41,47,40,50000
62,115,138,50000
62,115,138,50000
86,44,36,50000
86,44,36,50000
41,45,50,50000
41,45,50,50000
98,129,135,50000
98,129,135,50000
72,41,37,50000
72,41,37,50000
42,45,51,50000
42,45,51,50000
83,129,146,50000
83,129,146,50000
56,46,38,50000
56,46,38,50000
41,47,86,50000
41,47,86,50000
129,176,173,50000
129,176,173,50000
84,97,83,100000
84,97,83,100000
80,94,93,100000
80,94,93,100000
88,102,96,100000
88,102,96,100000
84,101,93,100000
84,101,93,100000
83,105,111,100000
83,105,111,100000
104,122,108,100000
104,122,108,100000
86,91,84,100000
86,91,84,100000
92,124,122,100000
92,124,122,100000
86,89,84,100000
86,89,84,100000
85,98,100,100000
85,98,100,100000
94,111,97,100000
94,111,97,100000
87,111,105,100000
87,111,105,100000
89,101,61,100000
89,101,61,100000
41,50,47,100000
41,50,47,100000
96,113,98,100000
96,113,98,100000
98,118,109,100000
98,118,109,100000
61,53,53,100000
61,53,53,100000
63,85,94,100000
63,85,94,100000
91,78,48,100000
91,78,48,100000
40,49,68,100000
40,49,68,100000
87,109,113,100000
87,109,113,100000
109,121,92,100000
109,121,92,100000
42,46,42,100000
42,46,42,100000
42,58,79,100000
42,58,79,100000
80,98,88,100000
80,98,88,100000
45,48,44,100000
45,48,44,100000
45,77,89,100000
45,77,89,100000
